4,5817	1,9494	8,5204
0,612	-0,5318	2,5642
-2,8615	2,9419	3,5569
7,0627	8,8967	7,5277
5,5741	1,9494	4,5496
-1,3728	4,4306	6,535
3,5893	2,4456	13,484
-9,3122	1,9494	0,0825
-9,3122	1,4532	0,57885
-9,8084	0,46068	-5,8737
-2,3653	-0,035559	7,5277
2,5968	-1,5243	6,535
2,1006	0,95692	5,5423
-3,8539	1,4532	-0,41385
0,11579	0,46068	1,5715
-6,8312	2,9419	1,5715
0,612	4,4306	-0,91019
-3,3577	0,46068	-6,8663
-0,87663	-5,9904	-2,3992
-25,191	-9,4641	-20,764
-1,3728	-9,4641	3,5569
-3,8539	-2,0205	7,0313
-2,8615	-3,013	7,5277
-5,8387	-5,4942	-3,8883
-1,3728	-2,0205	5,046
-6,3349	-2,5167	-3,3919
2,5968	-4,0055	5,5423
-1,3728	-1,5243	1,5715
-0,38042	-1,5243	-2,8956
14,01	6,9118	12,491
8,0552	0,46068	-0,41385
-2,8615	-2,0205	-10,341
0,612	-0,035559	-0,41385
-1,3728	-2,0205	-11,83
4,5817	-4,0055	-3,3919
-6,3349	-4,0055	-15,304
0,612	-5,9904	-2,3992
1,1082	-7,9754	1,5715
6,5665	-2,5167	8,5204
-5,8387	1,9494	-0,91019
-1,3728	1,4532	2,5642
-41,07	1,4532	-43,596
1,1082	-1,5243	-2,3992
-16,755	1,9494	-23,246
-2,3653	-0,035559	-1,9029
-9,3122	-2,0205	-8,3554
-2,8615	10,385	6,0387
-7,8236	5,9193	-3,3919
-9,3122	7,408	-7,859
-10,305	7,408	-17,786
-1,3728	4,4306	-16,297
-5,3425	4,4306	-12,326
-6,3349	4,4306	-3,8883
-5,8387	2,9419	-6,8663
-3,3577	3,9343	-4,3846
-1,3728	6,4155	-2,3992
11,032	4,4306	5,5423
2,1006	3,9343	-4,881
9,5438	-3,5092	3,5569
-8,3198	-6,4866	-16,297
7,0627	-6,9829	6,0387
-11,793	-4,0055	-0,91019
10,536	-3,5092	5,5423
5,0779	-3,013	0,0825
10,04	-0,5318	5,5423
-1,3728	0,46068	-1,4065
5,0779	-1,028	-0,91019
-8,3198	2,4456	-1,4065
2,5968	-0,5318	8,5204
-2,8615	-3,013	-10,837
7,5589	-1,5243	5,5423
-0,38042	-3,013	0,57885
8,5514	3,4381	12,987
-3,8539	-0,035559	-17,29
5,0779	-4,0055	10,009
-0,87663	-0,5318	-10,341
-0,87663	-2,0205	-6,37
6,5665	-0,035559	5,5423
-0,87663	-4,0055	-2,3992
-11,793	0,95692	-26,224
-5,3425	5,9193	-6,37
-9,8084	3,9343	-7,859
-3,3577	2,4456	-4,881
3,0931	1,9494	3,5569
-2,3653	1,4532	1,0752
-8,3198	0,95692	-4,3846
-1,8691	-0,035559	3,5569
-12,786	-0,035559	-6,8663
-8,3198	0,46068	-1,4065
-4,3501	0,46068	-0,41385
3,5893	1,4532	-1,4065
0,11579	2,4456	-0,41385
-5,3425	2,9419	2,0679
-9,3122	2,4456	-0,41385
-4,8463	2,9419	6,535
2,1006	0,46068	4,0533
2,1006	-2,0205	10,506
-2,3653	-0,5318	10,506
3,5893	-4,0055	32,345
-4,3501	-4,5017	31,352
-0,38042	-4,9979	39,294
-5,8387	-4,5017	34,827
3,0931	-4,0055	34,33
6,0703	-5,9904	36,812
3,5893	-5,9904	35,323
-2,3653	-4,0055	24,403
-1,8691	-3,013	24,9
-1,8691	1,9494	22,418
12,025	0,95692	29,367
3,0931	-1,028	17,455
5,5741	-3,013	17,455
-3,3577	-0,035559	12,491
-4,3501	-1,5243	0,57885
-5,3425	1,4532	-2,3992
-6,8312	1,9494	-1,4065
25,919	8,4005	20,433
7,5589	0,95692	2,5642
-0,87663	-0,035559	-6,8663
-2,3653	-3,5092	-10,837
-0,87663	-0,5318	-10,837
2,1006	-0,035559	-8,3554
4,0855	-0,5318	-20,268
7,0627	-1,5243	-18,282
3,5893	1,9494	-18,779
8,5514	3,4381	-16,297
-9,3122	3,4381	-49,056
4,5817	-1,5243	-26,224
-14,274	-2,5167	-44,589
0,612	-4,0055	-38,136
-4,3501	-2,0205	-28,209
-2,3653	-2,0205	-21,26
-7,3274	-3,5092	-26,224
0,612	-2,0205	-16,793
0,612	-0,035559	-9,8444
2,1006	-1,028	-7,3627
4,0855	-2,0205	-11,333
10,04	-2,5167	-1,4065
5,5741	-1,5243	-8,3554
11,529	-5,4942	7,5277
-7,8236	-9,4641	-13,319
-0,87663	-13,434	-0,91019
-12,786	-7,4791	-25,231
7,5589	-7,9754	8,024
6,0703	-5,4942	6,535
5,5741	-6,4866	8,5204
-3,3577	-5,4942	3,5569
2,5968	-3,013	16,462
-8,816	-4,5017	6,535
12,521	-3,013	17,455
-8,816	-3,013	0,0825
-2,3653	-0,035559	12,491
-9,8084	-1,028	5,5423
4,0855	-0,035559	14,973
-0,87663	-2,5167	11,002
4,5817	-2,5167	12,987
-3,3577	-2,0205	-0,91019
3,5893	-2,5167	10,506
-3,3577	-2,0205	2,5642
0,11579	-0,035559	12,491
-19,236	3,9343	-12,326
-10,801	3,9343	11,498
-6,3349	3,9343	6,0387
-5,8387	2,9419	9,0167
1,6044	2,9419	15,469
2,1006	2,9419	16,958
-4,3501	4,9268	11,995
-2,3653	2,4456	12,491
-11,297	3,9343	15,469
8,0552	1,9494	13,484
-0,87663	2,9419	-1,4065
3,0931	2,4456	11,498
-5,8387	4,4306	1,5715
-0,87663	4,4306	10,009
-11,297	2,4456	-0,41385
-11,297	4,4306	-4,3846
-0,38042	11,874	8,5204
-8,3198	6,4155	6,535
-14,274	5,4231	-6,8663
-6,8312	2,4456	1,0752
-5,8387	-5,4942	-0,41385
-3,8539	-7,9754	7,5277
3,0931	-7,4791	2,0679
10,536	-4,9979	6,535
-7,3274	-3,5092	-27,217
9,5438	-3,013	2,0679
4,0855	-3,5092	-10,341
8,5514	-3,5092	1,5715
-4,8463	-2,0205	-18,282
1,6044	-3,5092	-14,808
-3,3577	-1,028	-17,29
8,5514	-1,5243	-11,333
-3,3577	-3,013	-17,786
4,5817	-3,5092	-12,326
1,1082	-1,5243	-9,8444
15,002	-3,013	6,535
2,1006	-2,0205	-9,3481
5,0779	-3,013	-2,3992
0,11579	-2,0205	-5,8737
-0,38042	-3,013	-2,8956
0,11579	-1,028	-7,859
-4,3501	0,95692	-0,91019
7,5589	6,9118	2,5642
2,5968	3,4381	-0,41385
2,5968	3,4381	0,57885
13,017	4,9268	13,484
-0,87663	4,4306	1,0752
-4,3501	6,9118	-2,3992
-5,3425	4,9268	0,0825
6,5665	0,95692	11,002
2,5968	0,95692	3,5569
5,5741	4,4306	14,477
-11,297	5,9193	-2,3992
-4,8463	2,4456	9,0167
-11,297	2,9419	-0,41385
-0,87663	1,4532	-0,41385
-1,8691	3,4381	-0,41385
-5,3425	1,9494	1,5715
-4,8463	1,9494	5,5423
-3,3577	-1,028	8,024
-10,801	-5,9904	1,0752
-5,3425	-12,441	0,57885
3,0931	-9,9603	6,535
5,0779	-9,4641	18,447
-12,289	-7,4791	8,5204
-14,274	-7,9754	7,5277
-14,274	-5,4942	11,002
-13,778	-6,4866	13,98
0,11579	2,4456	15,469
3,5893	-1,028	23,411
-0,87663	-2,0205	22,418
-4,3501	-1,5243	18,944
-7,3274	2,4456	19,44
-3,3577	2,4456	20,929
-7,3274	2,9419	13,484
-0,38042	1,9494	6,535
3,0931	-1,028	11,498
2,1006	1,9494	5,5423
-3,8539	1,9494	1,0752
-7,8236	2,4456	5,5423
-13,778	-1,5243	-2,8956
1,6044	1,9494	-0,91019
2,1006	2,4456	-3,3919
4,0855	1,4532	-0,91019
-1,8691	-0,035559	-7,3627
-3,3577	-1,028	-17,29
-4,3501	5,9193	-20,268
-5,3425	3,9343	-24,238
3,0931	2,4456	-26,72
4,5817	3,9343	-27,713
-22,71	1,9494	-60,472
-7,3274	0,95692	-30,691
-9,3122	-0,035559	-29,698
-1,8691	-1,028	-20,764
1,1082	0,46068	-15,304
18,476	3,9343	14,973
5,5741	3,4381	3,0606
12,521	2,9419	20,433
-11,297	4,4306	1,0752
0,612	2,4456	22,418
-8,3198	-4,5017	3,0606
8,0552	-6,9829	18,944
-1,3728	-5,9904	-2,3992
4,5817	-3,5092	13,484
-10,305	-0,035559	0,57885
4,0855	-0,035559	13,98
-11,793	0,46068	0,57885
-17,252	-1,5243	-3,3919
-9,3122	0,46068	-2,3992
-12,786	-1,5243	-14,312
0,612	-4,0055	11,498
11,529	-2,0205	20,433
-2,8615	-1,5243	11,498
-15,763	2,4456	4,5496
-4,8463	2,4456	10,506
-9,8084	0,46068	2,0679
-2,3653	-1,028	14,973
-7,3274	-3,013	11,995
2,1006	-3,5092	14,973
-4,3501	-1,5243	3,5569
-11,297	-6,4866	-0,41385
-4,8463	-0,035559	-2,3992
2,5968	3,9343	3,5569
16,987	0,46068	20,433
-0,87663	2,4456	-2,3992
11,529	2,4456	11,498
-10,801	3,4381	-0,41385
20,957	2,9419	24,9
4,5817	1,4532	9,5131
0,11579	0,95692	1,5715
-16,259	2,4456	-10,341
-8,816	6,9118	3,0606
-21,221	9,8892	-2,3992
5,0779	4,9268	23,411
2,1006	4,9268	8,024
-6,3349	7,408	-1,4065
-0,38042	4,9268	2,5642
16,491	2,4456	30,36
-7,8236	6,4155	-5,3773
13,017	3,9343	25,892
-0,38042	1,4532	0,0825
-6,3349	-0,035559	-8,3554
-4,3501	-6,9829	-5,3773
7,5589	-5,9904	25,396
-6,8312	-4,0055	-4,3846
7,0627	-4,5017	1,5715
-1,3728	-3,5092	-1,4065
17,979	-7,4791	8,5204
-3,8539	-3,5092	-5,3773
19,468	0,95692	11,498
-1,3728	-1,028	-0,91019
12,025	-2,5167	13,98
-9,8084	0,46068	-7,3627
-31,145	-1,028	-26,224
-3,8539	-2,0205	-2,3992
-13,778	-0,5318	-17,29
0,11579	-3,013	1,5715
23,438	-2,0205	39,294
-1,8691	-0,035559	5,046
-11,793	-2,5167	-12,326
-0,87663	-1,5243	6,535
-0,87663	0,95692	-5,3773
1,1082	1,9494	6,535
-5,3425	0,46068	-5,8737
-5,3425	-1,028	-1,4065
-16,259	0,95692	-23,742
-12,289	2,9419	-0,41385
15,002	3,9343	30,36
3,0931	3,9343	10,506
6,0703	5,9193	9,0167
1,6044	2,4456	4,5496
2,1006	4,9268	11,995
-10,305	3,4381	-4,881
-1,8691	3,4381	20,433
-5,8387	2,9419	-2,8956
-7,8236	1,9494	-4,3846
-8,3198	6,4155	-2,8956
-1,8691	5,4231	2,0679
-3,3577	3,4381	4,5496
-1,3728	3,9343	7,0313
3,5893	-2,0205	-1,9029
7,5589	-5,9904	1,5715
-2,8615	-5,9904	-16,297
-9,3122	-4,5017	-24,238
-0,38042	-5,4942	-9,8444
-6,8312	-0,5318	-12,326
-11,793	-4,0055	-13,815
15,498	-3,5092	12,491
0,612	-1,5243	-1,4065
7,0627	-1,028	8,024
0,612	-0,035559	4,5496
5,5741	0,46068	5,5423
-8,3198	-1,5243	-5,3773
7,5589	-1,028	1,5715
4,5817	2,9419	-3,3919
9,0476	0,46068	8,5204
-15,763	0,95692	-16,793
-4,3501	0,95692	-0,41385
-22,214	1,4532	-12,823
-11,793	0,46068	-12,326
-3,3577	0,46068	-12,823
5,5741	3,4381	-2,3992
-0,38042	5,9193	-0,41385
5,5741	2,4456	2,0679
-5,3425	3,9343	-7,3627
0,11579	4,9268	3,5569
-1,8691	4,9268	1,5715
0,11579	6,4155	-1,4065
-7,3274	4,4306	-9,8444
18,972	1,9494	20,929
-6,8312	3,4381	-7,3627
5,0779	4,4306	4,5496
2,1006	1,4532	3,5569
8,5514	2,9419	4,5496
2,5968	3,9343	-0,41385
5,5741	3,9343	3,5569
-1,3728	2,4456	3,0606
-5,3425	1,9494	-4,3846
-7,8236	0,95692	-8,3554
-5,8387	0,46068	5,5423
5,0779	0,95692	7,0313
8,5514	-7,9754	10,506
7,0627	-8,4716	10,506
8,0552	-6,9829	12,491
8,0552	-5,9904	10,506
8,0552	-6,4866	19,44
2,1006	-4,9979	6,0387
7,5589	-4,9979	15,966
4,5817	-4,5017	13,484
7,0627	-2,0205	18,944
1,6044	-3,5092	13,484
2,5968	-2,5167	16,462
-15,763	-1,028	-1,4065
3,0931	0,46068	7,5277
-4,3501	0,46068	0,0825
-4,3501	-2,0205	8,5204
-13,282	-0,5318	-0,41385
-3,8539	-2,0205	8,5204
-4,8463	-1,5243	7,5277
4,5817	-3,013	10,506
4,0855	-0,035559	3,5569
5,0779	3,4381	3,5569
3,5893	1,9494	2,0679
-1,8691	-1,028	-4,881
4,0855	-2,0205	13,484
-8,816	-0,035559	-9,3481
-7,8236	1,4532	-12,823
-0,87663	3,9343	-4,3846
0,612	2,4456	-12,326
-4,8463	-2,0205	-9,8444
-3,3577	0,46068	1,5715
-0,87663	-0,035559	8,5204
-5,8387	-1,5243	0,57885
5,0779	-4,5017	3,0606
-18,244	-0,5318	-25,231
3,5893	-1,028	-0,41385
-19,236	3,9343	-25,231
-11,793	3,4381	-0,41385
-23,206	3,9343	-18,282
1,6044	-3,5092	-6,37
21,949	-8,9678	15,966
9,0476	-8,4716	6,0387
-0,38042	-8,9678	6,535
6,5665	-3,5092	15,469
7,0627	-4,9979	25,396
-0,87663	0,95692	16,462
-6,3349	1,4532	6,535
3,0931	0,46068	18,447
-2,3653	-0,035559	11,498
-4,8463	-0,5318	9,5131
-5,3425	-1,028	7,5277
3,0931	-1,028	17,455
-0,87663	-1,028	4,5496
11,032	0,46068	7,5277
-5,8387	3,9343	-9,3481
7,5589	3,4381	6,535
-6,3349	2,9419	-9,8444
-3,3577	1,9494	-12,326
-16,755	0,46068	-26,224
3,5893	-7,4791	-8,8517
-1,3728	-1,028	-15,801
10,04	-0,035559	5,5423
-6,3349	-0,035559	-7,3627
2,5968	1,4532	2,5642
-7,3274	-0,035559	-11,333
-0,38042	-0,035559	2,5642
-4,3501	2,4456	-12,326
-3,3577	0,95692	-5,8737
-18,74	0,46068	-19,275
-7,3274	1,9494	-5,8737
-9,3122	1,4532	-7,859
-24,199	-0,035559	-30,195
-3,8539	5,4231	-5,8737
8,0552	5,9193	5,5423
6,5665	3,4381	-0,91019
4,5817	3,9343	3,5569
-1,8691	4,4306	-1,4065
4,5817	4,4306	17,455
-5,8387	4,4306	12,491
-3,3577	0,46068	8,5204
-6,3349	-2,0205	2,5642
1,1082	-2,0205	13,484
-4,3501	-1,5243	9,5131
3,5893	-1,028	22,418
3,5893	-0,5318	11,498
14,506	-3,5092	18,447
5,0779	-1,5243	2,5642
12,521	-1,5243	13,484
-4,8463	-1,028	-6,37
-0,38042	-2,5167	1,0752
-6,3349	-1,028	-4,881
-5,3425	-1,5243	-10,341
15,002	-2,5167	11,498
8,5514	-0,5318	9,0167
-0,38042	-1,028	-0,91019
0,612	-2,5167	2,5642
1,6044	-2,5167	10,506
-0,38042	-3,5092	10,009
-14,274	-3,5092	-3,3919
5,0779	-2,5167	12,987
-2,3653	0,95692	3,5569
3,5893	3,9343	11,995
4,5817	1,9494	19,44
5,0779	1,9494	12,987
6,0703	2,4456	17,951
8,5514	0,46068	5,5423
2,5968	0,95692	-3,3919
9,0476	-0,035559	6,0387
-0,87663	0,95692	4,5496
5,5741	0,95692	11,498
-4,3501	2,9419	5,046
-5,3425	1,9494	9,0167
-10,801	4,4306	-4,3846
-5,3425	2,9419	1,0752
-12,289	2,9419	-8,3554
-2,3653	1,9494	-5,8737
1,6044	0,46068	-2,3992
0,612	2,4456	7,5277
0,11579	4,4306	-2,3992
8,5514	7,9042	7,0313
-7,3274	-0,035559	-18,779
1,1082	-5,4942	2,5642
-5,3425	-4,5017	-13,319
-0,87663	-2,0205	1,0752
-5,8387	-3,013	-0,91019
-0,38042	-4,5017	-2,3992
-8,3198	-0,5318	-9,8444
-9,8084	-1,5243	-9,8444
-12,786	-2,5167	-10,341
2,5968	-1,5243	6,0387
-0,87663	-2,5167	6,535
5,5741	0,95692	9,0167
14,01	-1,5243	13,484
8,5514	-2,5167	11,002
10,04	-3,013	10,506
3,5893	-3,5092	12,491
-9,8084	-1,5243	-1,4065
-5,3425	-1,5243	3,5569
-5,3425	-2,5167	-6,37
1,1082	-1,5243	13,484
17,483	-4,5017	32,841
7,5589	0,95692	22,418
7,0627	4,4306	15,966
8,5514	0,95692	19,44
-3,3577	1,9494	7,0313
12,025	2,4456	15,469
11,529	2,9419	25,396
6,5665	2,4456	9,0167
4,5817	1,9494	18,447
-1,8691	2,4456	2,5642
-2,8615	1,9494	9,5131
2,5968	0,46068	0,57885
-5,3425	-0,035559	-9,3481
-1,3728	2,4456	-10,341
-6,3349	4,9268	-8,3554
3,5893	5,9193	8,024
-2,8615	4,4306	4,0533
-3,8539	2,9419	12,491
-16,755	3,9343	-13,319
4,5817	0,95692	7,5277
-26,183	-5,4942	-25,231
-0,38042	-9,9603	5,5423
-11,297	-9,4641	-10,837
4,0855	-8,9678	14,973
-11,793	-5,4942	-10,341
1,6044	-4,0055	-0,41385
1,6044	-4,9979	0,57885
4,5817	-5,4942	8,024
-9,3122	-8,4716	-10,837
-6,3349	-5,9904	1,5715
-10,305	-6,9829	2,5642
4,5817	-7,4791	18,447
-18,74	-6,9829	-6,37
-6,8312	-5,4942	9,5131
-13,282	-4,0055	4,5496
-7,8236	-4,0055	15,469
-6,8312	-2,0205	14,477
-8,3198	-5,4942	15,469
-7,3274	-7,4791	5,046
-7,3274	-6,4866	7,5277
-14,274	-7,4791	4,5496
-9,3122	-4,5017	11,498
-31,642	-2,0205	-11,333
-26,183	-4,9979	-2,3992
-18,74	-4,0055	-4,3846
-17,748	-5,9904	1,5715
-17,748	-3,013	7,5277
-20,725	-2,0205	7,5277
-22,71	0,46068	3,5569
-23,702	-2,0205	5,046
-34,619	-2,0205	-2,3992
-19,733	-4,0055	7,0313
-37,596	-3,013	-13,319
-36,108	-3,5092	-11,333
-35,611	-4,0055	-12,326
-32,634	-4,0055	-7,859
-35,611	-3,013	-7,3627
-28,168	-4,9979	2,0679
-32,138	-3,013	-4,881
-27,672	1,4532	1,5715
-39,085	-5,9904	-12,823
-31,642	-10,457	13,484
-37,596	-9,9603	6,535
-39,085	-5,9904	5,5423
-38,092	-3,5092	-4,881
-28,664	-7,4791	13,484
-38,092	-9,4641	-0,41385
-36,108	-6,9829	7,5277
-45,536	-5,9904	-8,3554
-43,551	-7,4791	-10,837
-39,085	2,4456	-8,8517
-33,13	-3,5092	-2,3992
-34,619	-2,5167	-4,3846
-30,153	-3,013	3,0606
-35,611	-5,4942	-4,3846
-28,664	-3,5092	3,0606
-37,1	-4,0055	-8,8517
-18,244	-4,0055	11,498
-26,183	-4,9979	1,5715
-28,664	-5,9904	-0,91019
-37,1	-5,4942	-16,297
-29,657	0,95692	-7,3627
